fecha;tendencia;precio_entrada;resultado;ganancia_usd
7/03/2025 11:40;bajista;108.471;sin resultado;0.0
7/03/2025 11:50;alcista;108.536;SL;-10.0
7/03/2025 12:10;bajista;108.463;SL;-10.0
7/03/2025 12:45;alcista;10.856;SL;-10.0
7/03/2025 13:00;bajista;108.511;SL;-10.0
7/03/2025 13:05;alcista;108.571;TP;10.0
7/03/2025 13:50;bajista;108.586;TP;10.0
7/03/2025 14:20;alcista;108.696;TP;10.0
7/03/2025 14:50;bajista;108.601;TP;10.0
7/03/2025 15:45;alcista;108.735;SL;-10.0
7/03/2025 16:05;bajista;108.525;SL;-10.0
7/03/2025 16:45;alcista;108.525;TP;10.0
7/03/2025 17:15;bajista;108.425;TP;10.0
7/03/2025 18:40;alcista;108.377;sin resultado;0.0
7/03/2025 19:10;bajista;108.356;SL;-10.0
7/03/2025 19:20;alcista;108.389;sin resultado;0.0
7/03/2025 21:25;bajista;108.409;TP;10.0
9/03/2025 21:35;alcista;10.832;TP;10.0
9/03/2025 22:25;bajista;10.849;SL;-10.0
9/03/2025 22:35;alcista;108.542;TP;10.0
9/03/2025 22:40;bajista;108.474;SL;-10.0
9/03/2025 23:00;alcista;10.851;TP;10.0
9/03/2025 23:35;bajista;108.601;sin resultado;0.0
10/03/2025 0:35;alcista;108.589;TP;10.0
10/03/2025 1:25;bajista;108.613;TP;10.0
10/03/2025 3:40;alcista;108.347;sin resultado;0.0
10/03/2025 3:55;bajista;108.315;sin resultado;0.0
10/03/2025 4:25;alcista;108.366;sin resultado;0.0
10/03/2025 4:40;bajista;108.346;sin resultado;0.0
10/03/2025 5:35;alcista;108.336;TP;10.0
10/03/2025 6:40;bajista;108.407;TP;10.0
10/03/2025 8:30;alcista;108.211;SL;-10.0
10/03/2025 8:50;bajista;108.075;SL;-10.0
10/03/2025 9:15;alcista;10.828;TP;10.0
10/03/2025 10:45;bajista;108.588;TP;10.0
10/03/2025 11:20;alcista;108.545;sin resultado;0.0
10/03/2025 11:35;bajista;108.459;SL;-10.0
10/03/2025 11:45;alcista;108.602;SL;-10.0
10/03/2025 12:00;bajista;108.473;SL;-10.0
10/03/2025 12:25;alcista;108.551;SL;-10.0
10/03/2025 12:45;bajista;10.846;TP;10.0
10/03/2025 13:20;alcista;108.465;SL;-10.0
10/03/2025 13:30;bajista;108.419;TP;10.0
10/03/2025 14:20;alcista;108.405;SL;-10.0
10/03/2025 14:35;bajista;108.352;SL;-10.0
10/03/2025 14:40;alcista;108.416;SL;-10.0
10/03/2025 15:05;bajista;108.322;TP;10.0
10/03/2025 16:00;alcista;108.363;SL;-10.0
10/03/2025 16:35;bajista;108.349;sin resultado;0.0
10/03/2025 17:15;alcista;10.836;SL;-10.0
10/03/2025 17:55;bajista;108.298;TP;10.0
10/03/2025 18:45;alcista;10.828;SL;-10.0
10/03/2025 19:35;bajista;108.201;SL;-10.0
10/03/2025 19:50;alcista;108.279;sin resultado;0.0
10/03/2025 20:30;bajista;108.266;sin resultado;0.0
10/03/2025 20:45;alcista;108.314;sin resultado;0.0
10/03/2025 22:45;bajista;108.369;sin resultado;0.0
10/03/2025 23:00;alcista;108.403;sin resultado;0.0
10/03/2025 23:40;bajista;108.417;sin resultado;0.0
11/03/2025 0:00;alcista;108.429;TP;10.0
11/03/2025 1:30;bajista;108.442;SL;-10.0
11/03/2025 1:40;alcista;108.538;sin resultado;0.0
11/03/2025 2:25;bajista;108.557;sin resultado;0.0
11/03/2025 3:00;alcista;10.856;sin resultado;0.0
11/03/2025 3:25;bajista;108.503;sin resultado;0.0
11/03/2025 3:55;alcista;108.544;sin resultado;0.0
11/03/2025 4:50;bajista;10.854;TP;10.0
11/03/2025 6:10;alcista;108.395;TP;10.0
11/03/2025 8:00;bajista;1.089;SL;-10.0
11/03/2025 8:10;alcista;108.976;TP;10.0
11/03/2025 9:15;bajista;109.024;SL;-10.0
11/03/2025 9:45;alcista;109.167;SL;-10.0
11/03/2025 10:00;bajista;108.986;TP;10.0
11/03/2025 10:45;alcista;108.981;SL;-10.0
11/03/2025 11:00;bajista;108.835;SL;-10.0
11/03/2025 11:30;alcista;108.954;TP;10.0
11/03/2025 14:00;bajista;109.087;SL;-10.0
11/03/2025 14:45;alcista;109.169;sin resultado;0.0
11/03/2025 15:25;bajista;109.172;SL;-10.0
11/03/2025 15:35;alcista;109.214;sin resultado;0.0
11/03/2025 17:25;bajista;109.288;SL;-10.0
11/03/2025 17:45;alcista;1.093;TP;10.0
11/03/2025 18:30;bajista;10.937.999.999.999.900;TP;10.0
11/03/2025 20:50;alcista;109.177;sin resultado;0.0
11/03/2025 21:20;bajista;109.138;sin resultado;0.0
11/03/2025 22:00;alcista;109.151;sin resultado;0.0
11/03/2025 22:35;bajista;10.914;sin resultado;0.0
11/03/2025 22:55;alcista;109.157;sin resultado;0.0
11/03/2025 23:45;bajista;109.147;sin resultado;0.0
12/03/2025 1:20;alcista;1.091;sin resultado;0.0
12/03/2025 1:50;bajista;10.908;sin resultado;0.0
12/03/2025 2:10;alcista;109.103;sin resultado;0.0
12/03/2025 2:20;bajista;109.067;sin resultado;0.0
12/03/2025 4:20;alcista;109.015;sin resultado;0.0
12/03/2025 4:55;bajista;108.988;sin resultado;0.0
12/03/2025 5:35;alcista;108.997;sin resultado;0.0
12/03/2025 6:30;bajista;109.017;TP;10.0
12/03/2025 7:30;alcista;10.895.299.999.999.900;TP;10.0
12/03/2025 9:50;bajista;109.173;TP;10.0
12/03/2025 11:10;alcista;109.103;SL;-10.0
12/03/2025 11:35;bajista;109.057;TP;10.0
12/03/2025 13:15;alcista;108.931;SL;-10.0
12/03/2025 13:35;bajista;10.884.800.000.000.000;SL;-10.0
12/03/2025 14:15;alcista;108.899;TP;10.0
12/03/2025 15:40;bajista;109.124;SL;-10.0
12/03/2025 15:55;alcista;109.242;SL;-10.0
12/03/2025 16:25;bajista;109.154;TP;10.0
12/03/2025 17:25;alcista;109.129;SL;-10.0
12/03/2025 17:45;bajista;109.059;TP;10.0
12/03/2025 19:10;alcista;108.885;sin resultado;0.0
12/03/2025 20:10;bajista;108.882;sin resultado;0.0
12/03/2025 21:40;alcista;108.875;sin resultado;0.0
12/03/2025 22:45;bajista;108.879;sin resultado;0.0
13/03/2025 0:00;alcista;108.856;sin resultado;0.0
13/03/2025 0:10;bajista;108.837;sin resultado;0.0
13/03/2025 0:35;alcista;108.855;sin resultado;0.0
13/03/2025 1:15;bajista;108.885;sin resultado;0.0
13/03/2025 1:50;alcista;108.911;sin resultado;0.0
13/03/2025 2:30;bajista;108.927;sin resultado;0.0
13/03/2025 2:45;alcista;108.964;SL;-10.0
13/03/2025 3:00;bajista;108.932;TP;10.0
13/03/2025 4:20;alcista;108.872;sin resultado;0.0
13/03/2025 5:15;bajista;108.826;sin resultado;0.0
13/03/2025 6:30;alcista;108.811;SL;-10.0
13/03/2025 6:35;bajista;10.873.599.999.999.900;SL;-10.0
13/03/2025 7:00;alcista;108.788;SL;-10.0
13/03/2025 7:30;bajista;108.681;SL;-10.0
13/03/2025 7:55;alcista;108.655;TP;10.0
13/03/2025 8:45;bajista;108.759;sin resultado;0.0
13/03/2025 9:15;alcista;108.805;SL;-10.0
13/03/2025 9:40;bajista;108.731;sin resultado;0.0
13/03/2025 10:00;alcista;108.814;SL;-10.0
13/03/2025 10:15;bajista;108.715;sin resultado;0.0
13/03/2025 11:20;alcista;108.704;SL;-10.0
13/03/2025 11:30;bajista;108.659;TP;10.0
13/03/2025 12:25;alcista;108.628;TP;10.0
13/03/2025 12:40;bajista;108.388;TP;10.0
13/03/2025 13:30;alcista;108.371;TP;10.0
13/03/2025 15:15;bajista;108.617;SL;-10.0
13/03/2025 15:45;alcista;108.695;SL;-10.0
13/03/2025 16:00;bajista;108.566;SL;-10.0
13/03/2025 16:20;alcista;108.639;TP;10.0
13/03/2025 17:10;bajista;108.634;TP;10.0
13/03/2025 17:35;alcista;108.646;SL;-10.0
13/03/2025 17:55;bajista;108.546;sin resultado;0.0
13/03/2025 19:10;alcista;108.556;sin resultado;0.0
13/03/2025 19:20;bajista;108.525;sin resultado;0.0
13/03/2025 20:40;alcista;108.528;sin resultado;0.0
13/03/2025 21:00;bajista;108.474;sin resultado;0.0
13/03/2025 21:20;alcista;108.504;sin resultado;0.0
13/03/2025 22:30;bajista;108.518;sin resultado;0.0
13/03/2025 22:50;alcista;108.532;sin resultado;0.0
13/03/2025 23:00;bajista;108.511;sin resultado;0.0
13/03/2025 23:20;alcista;108.528;sin resultado;0.0
13/03/2025 23:30;bajista;108.512;sin resultado;0.0
13/03/2025 23:40;alcista;108.536;sin resultado;0.0
14/03/2025 0:25;bajista;108.497;sin resultado;0.0
14/03/2025 0:50;alcista;108.552;SL;-10.0
14/03/2025 0:55;bajista;10.849.199.999.999.900;sin resultado;0.0
14/03/2025 1:40;alcista;108.468;SL;-10.0
14/03/2025 1:55;bajista;108.408;sin resultado;0.0
14/03/2025 2:50;alcista;108.391;sin resultado;0.0
14/03/2025 4:05;bajista;108.438;sin resultado;0.0
14/03/2025 4:55;alcista;108.412;TP;10.0
14/03/2025 5:20;bajista;108.434;sin resultado;0.0
14/03/2025 5:45;alcista;10.845;sin resultado;0.0
14/03/2025 6:15;bajista;108.448;TP;10.0
14/03/2025 7:05;alcista;108.414;SL;-10.0
14/03/2025 7:30;bajista;108.358;SL;-10.0
14/03/2025 7:55;alcista;108.394;TP;10.0
14/03/2025 8:45;bajista;108.502;SL;-10.0
14/03/2025 9:30;alcista;108.564;TP;10.0
14/03/2025 9:55;bajista;108.521;SL;-10.0
14/03/2025 10:05;alcista;108.617;TP;10.0
14/03/2025 11:10;bajista;108.942;SL;-10.0
14/03/2025 11:30;alcista;109.052;SL;-10.0
14/03/2025 12:40;bajista;10.899;TP;10.0
14/03/2025 13:20;alcista;108.942;SL;-10.0
14/03/2025 13:45;bajista;108.798;TP;10.0
14/03/2025 14:50;alcista;108.798;SL;-10.0
14/03/2025 15:10;bajista;108.761;SL;-10.0
14/03/2025 15:15;alcista;10.884;SL;-10.0
14/03/2025 15:25;bajista;108.745;sin resultado;0.0
14/03/2025 16:10;alcista;108.812;sin resultado;0.0
14/03/2025 16:25;bajista;108.773;SL;-10.0
14/03/2025 16:35;alcista;108.817;sin resultado;0.0
14/03/2025 17:05;bajista;108.814;sin resultado;0.0
14/03/2025 17:30;alcista;108.833;sin resultado;0.0
14/03/2025 17:50;bajista;108.817;sin resultado;0.0
14/03/2025 18:00;alcista;108.854;SL;-10.0
14/03/2025 18:05;bajista;108.789;sin resultado;0.0
14/03/2025 18:55;alcista;108.802;sin resultado;0.0
14/03/2025 20:50;bajista;108.816;sin resultado;0.0
16/03/2025 21:20;alcista;108.803;sin resultado;0.0
16/03/2025 21:45;bajista;108.781;sin resultado;0.0
16/03/2025 22:40;alcista;108.814;sin resultado;0.0
16/03/2025 23:45;bajista;108.825;sin resultado;0.0
17/03/2025 1:20;alcista;108.809;sin resultado;0.0
17/03/2025 2:05;bajista;108.814;sin resultado;0.0
17/03/2025 3:35;alcista;108.841;sin resultado;0.0
17/03/2025 4:05;bajista;108.821;sin resultado;0.0
17/03/2025 4:30;alcista;10.884;sin resultado;0.0
17/03/2025 5:05;bajista;108.781;sin resultado;0.0
17/03/2025 5:45;alcista;108.786;sin resultado;0.0
17/03/2025 6:50;bajista;108.747;sin resultado;0.0
17/03/2025 7:05;alcista;108.834;SL;-10.0
17/03/2025 7:25;bajista;108.761;SL;-10.0
17/03/2025 7:50;alcista;10.877;TP;10.0
17/03/2025 9:10;bajista;108.781;SL;-10.0
17/03/2025 9:25;alcista;108.854;TP;10.0
17/03/2025 10:50;bajista;109.045;sin resultado;0.0
17/03/2025 11:00;alcista;109.111;SL;-10.0
17/03/2025 11:15;bajista;109.056;sin resultado;0.0
17/03/2025 12:05;alcista;109.022;SL;-10.0
17/03/2025 12:20;bajista;108.986;TP;10.0
17/03/2025 12:55;alcista;109.018;sin resultado;0.0
17/03/2025 15:50;bajista;109.226;sin resultado;0.0
17/03/2025 16:30;alcista;109.245;SL;-10.0
17/03/2025 17:10;bajista;109.207;sin resultado;0.0
17/03/2025 18:05;alcista;109.154;TP;10.0
17/03/2025 19:15;bajista;109.223;sin resultado;0.0
17/03/2025 20:05;alcista;109.222;sin resultado;0.0
17/03/2025 20:50;bajista;109.225;sin resultado;0.0
17/03/2025 21:35;alcista;109.214;sin resultado;0.0
17/03/2025 22:10;bajista;1.092;sin resultado;0.0
17/03/2025 22:40;alcista;109.214;sin resultado;0.0
17/03/2025 23:05;bajista;109.192;sin resultado;0.0
18/03/2025 0:15;alcista;109.206;sin resultado;0.0
18/03/2025 0:30;bajista;109.175;sin resultado;0.0
18/03/2025 1:00;alcista;109.177;sin resultado;0.0
18/03/2025 1:30;bajista;109.155;sin resultado;0.0
18/03/2025 2:00;alcista;109.142;sin resultado;0.0
18/03/2025 2:10;bajista;109.134;sin resultado;0.0
18/03/2025 2:45;alcista;109.104;sin resultado;0.0
18/03/2025 3:05;bajista;109.081;sin resultado;0.0
18/03/2025 3:55;alcista;109.084;sin resultado;0.0
18/03/2025 5:20;bajista;109.105;sin resultado;0.0
18/03/2025 5:40;alcista;109.118;sin resultado;0.0
18/03/2025 5:55;bajista;109.079;SL;-10.0
18/03/2025 6:40;alcista;109.072;TP;10.0
18/03/2025 9:00;bajista;109.478;sin resultado;0.0
18/03/2025 9:50;alcista;10.949;SL;-10.0
18/03/2025 10:10;bajista;109.459;TP;10.0
18/03/2025 12:55;alcista;109.115;SL;-10.0
18/03/2025 13:35;bajista;109.101;sin resultado;0.0
18/03/2025 14:00;alcista;109.144;TP;10.0
18/03/2025 14:45;bajista;109.169;TP;10.0
18/03/2025 15:30;alcista;109.175;TP;10.0
18/03/2025 17:40;bajista;109.442;sin resultado;0.0
18/03/2025 17:55;alcista;109.499;sin resultado;0.0
18/03/2025 18:10;bajista;109.455;sin resultado;0.0
18/03/2025 18:55;alcista;10.944;sin resultado;0.0
18/03/2025 19:40;bajista;109.435;sin resultado;0.0
18/03/2025 19:55;alcista;109.461;sin resultado;0.0
18/03/2025 20:25;bajista;109.438;sin resultado;0.0
18/03/2025 22:10;alcista;109.455;sin resultado;0.0
18/03/2025 22:25;bajista;109.417;sin resultado;0.0
18/03/2025 22:55;alcista;109.419;sin resultado;0.0
18/03/2025 23:25;bajista;109.416;sin resultado;0.0
18/03/2025 23:40;alcista;109.425;SL;-10.0
18/03/2025 23:50;bajista;109.404;sin resultado;0.0
19/03/2025 1:05;alcista;10.936;sin resultado;0.0
19/03/2025 1:35;bajista;109.341;SL;-10.0
19/03/2025 1:40;alcista;109.356;sin resultado;0.0
19/03/2025 2:50;bajista;109.412;sin resultado;0.0
19/03/2025 3:55;alcista;109.382;SL;-10.0
19/03/2025 4:00;bajista;109.342;sin resultado;0.0
19/03/2025 5:05;alcista;109.327;sin resultado;0.0
19/03/2025 5:40;bajista;109.322;TP;10.0
19/03/2025 5:45;alcista;109.344;SL;-10.0
19/03/2025 5:50;bajista;109.314;sin resultado;0.0
19/03/2025 7:55;alcista;108.927;TP;10.0
19/03/2025 9:00;bajista;109.008;sin resultado;0.0
19/03/2025 9:30;alcista;109.064;SL;-10.0
19/03/2025 9:55;bajista;109.025;TP;10.0
19/03/2025 10:25;alcista;10.901.399.999.999.900;SL;-10.0
19/03/2025 10:35;bajista;108.934;SL;-10.0
19/03/2025 11:30;alcista;109.037;TP;10.0
19/03/2025 12:25;bajista;10.907.499.999.999.900;TP;10.0
19/03/2025 13:40;alcista;108.992;sin resultado;0.0
19/03/2025 13:50;bajista;108.938;TP;10.0
19/03/2025 14:00;alcista;108.994;SL;-10.0
19/03/2025 14:30;bajista;108.967;TP;10.0
19/03/2025 15:20;alcista;108.859;SL;-10.0
19/03/2025 15:30;bajista;108.826;sin resultado;0.0
19/03/2025 16:15;alcista;108.844;SL;-10.0
19/03/2025 17:05;bajista;108.777;TP;10.0
19/03/2025 18:00;alcista;108.914;SL;-10.0
19/03/2025 19:20;bajista;108.881;SL;-10.0
19/03/2025 19:40;alcista;108.973;sin resultado;0.0
19/03/2025 21:05;bajista;109.022;sin resultado;0.0
19/03/2025 21:20;alcista;109.026;TP;10.0
19/03/2025 22:35;bajista;109.093;sin resultado;0.0
19/03/2025 23:35;alcista;109.085;sin resultado;0.0
20/03/2025 0:20;bajista;109.112;sin resultado;0.0
20/03/2025 0:40;alcista;109.131;sin resultado;0.0
20/03/2025 1:00;bajista;109.077;sin resultado;0.0
20/03/2025 1:30;alcista;109.084;sin resultado;0.0
20/03/2025 1:55;bajista;109.059;SL;-10.0
20/03/2025 2:00;alcista;109.084;sin resultado;0.0
20/03/2025 2:45;bajista;109.101;sin resultado;0.0
20/03/2025 3:20;alcista;109.103;sin resultado;0.0
20/03/2025 3:45;bajista;109.078;sin resultado;0.0
20/03/2025 5:55;alcista;108.956;sin resultado;0.0
20/03/2025 6:25;bajista;108.939;TP;10.0
20/03/2025 7:55;alcista;108.794;SL;-10.0
20/03/2025 8:20;bajista;10.872;TP;10.0
20/03/2025 9:45;alcista;108.513;SL;-10.0
20/03/2025 10:10;bajista;108.419;SL;-10.0
20/03/2025 10:45;alcista;108.504;SL;-10.0
20/03/2025 11:00;bajista;108.453;sin resultado;0.0
20/03/2025 11:35;alcista;108.467;SL;-10.0
20/03/2025 12:20;bajista;108.464;TP;10.0
20/03/2025 13:55;alcista;108.255;TP;10.0
20/03/2025 14:25;bajista;108.272;SL;-10.0
20/03/2025 15:10;alcista;108.308;TP;10.0
20/03/2025 15:40;bajista;108.372;SL;-10.0
20/03/2025 15:50;alcista;10.848;sin resultado;0.0
20/03/2025 16:35;bajista;108.468;sin resultado;0.0
20/03/2025 16:40;alcista;108.501;SL;-10.0
20/03/2025 17:05;bajista;108.457;sin resultado;0.0
20/03/2025 17:50;alcista;108.443;sin resultado;0.0
20/03/2025 19:45;bajista;10.852;sin resultado;0.0
20/03/2025 19:55;alcista;108.531;sin resultado;0.0
20/03/2025 20:45;bajista;108.527;sin resultado;0.0
20/03/2025 21:15;alcista;108.538;sin resultado;0.0
20/03/2025 23:25;bajista;108.569;sin resultado;0.0
20/03/2025 23:50;alcista;108.572;sin resultado;0.0
20/03/2025 23:55;bajista;108.533;sin resultado;0.0
21/03/2025 0:35;alcista;10.855.299.999.999.900;sin resultado;0.0
21/03/2025 0:50;bajista;108.525;sin resultado;0.0
21/03/2025 1:20;alcista;108.548;sin resultado;0.0
21/03/2025 1:45;bajista;108.503;sin resultado;0.0
21/03/2025 3:10;alcista;108.457;SL;-10.0
21/03/2025 3:20;bajista;108.417;TP;10.0
21/03/2025 5:55;alcista;108.287;sin resultado;0.0
21/03/2025 7:00;bajista;108.285;SL;-10.0
21/03/2025 7:10;alcista;10.836.999.999.999.900;sin resultado;0.0
21/03/2025 8:05;bajista;108.314;sin resultado;0.0
21/03/2025 8:45;alcista;108.324;sin resultado;0.0
21/03/2025 9:40;bajista;108.272;SL;-10.0
21/03/2025 10:10;alcista;108.366;SL;-10.0
21/03/2025 10:30;bajista;108.276;SL;-10.0
21/03/2025 10:50;alcista;10.832.600.000.000.000;TP;10.0
21/03/2025 12:20;bajista;108.494;TP;10.0
21/03/2025 13:25;alcista;108.319;sin resultado;0.0
21/03/2025 13:45;bajista;108.284;sin resultado;0.0
21/03/2025 15:20;alcista;108.273;SL;-10.0
21/03/2025 15:40;bajista;108.257;TP;10.0
21/03/2025 16:10;alcista;108.114;TP;10.0
21/03/2025 17:00;bajista;108.154;TP;10.0
21/03/2025 17:35;alcista;108.169;sin resultado;0.0
21/03/2025 18:05;bajista;108.153;SL;-10.0
21/03/2025 18:35;alcista;108.242;sin resultado;0.0
21/03/2025 19:10;bajista;108.208;sin resultado;0.0
23/03/2025 21:20;alcista;108.142;TP;10.0
23/03/2025 22:35;bajista;108.183;sin resultado;0.0
23/03/2025 23:05;alcista;108.206;TP;10.0
24/03/2025 0:35;bajista;108.366;TP;10.0
24/03/2025 2:00;alcista;108.306;sin resultado;0.0
24/03/2025 2:45;bajista;108.269;sin resultado;0.0
24/03/2025 3:15;alcista;108.283;SL;-10.0
24/03/2025 3:40;bajista;10.826;sin resultado;0.0
24/03/2025 4:40;alcista;108.232;sin resultado;0.0
24/03/2025 5:50;bajista;108.249;SL;-10.0
24/03/2025 5:55;alcista;108.292;TP;10.0
24/03/2025 7:00;bajista;108.407;sin resultado;0.0
24/03/2025 7:05;alcista;10.843;SL;-10.0
24/03/2025 7:35;bajista;108.354;SL;-10.0
24/03/2025 8:15;alcista;108.462;TP;10.0
24/03/2025 8:50;bajista;108.407;TP;10.0
24/03/2025 9:50;alcista;108.439;TP;10.0
24/03/2025 10:55;bajista;108.481;TP;10.0
24/03/2025 12:45;alcista;108.292;SL;-10.0
24/03/2025 13:05;bajista;108.239;TP;10.0
24/03/2025 14:15;alcista;108.131;SL;-10.0
24/03/2025 14:35;bajista;108.033;TP;10.0
24/03/2025 15:40;alcista;108.023;SL;-10.0
24/03/2025 15:45;bajista;107.945;SL;-10.0
24/03/2025 16:05;alcista;108.066;SL;-10.0
24/03/2025 16:30;bajista;107.945;TP;10.0
24/03/2025 17:00;alcista;107.931;sin resultado;0.0
24/03/2025 17:35;bajista;107.884;SL;-10.0
24/03/2025 18:15;alcista;107.919;TP;10.0
24/03/2025 19:00;bajista;108.024;sin resultado;0.0
24/03/2025 20:05;alcista;108.028;sin resultado;0.0
24/03/2025 20:35;bajista;108.017;sin resultado;0.0
24/03/2025 21:45;alcista;107.994;sin resultado;0.0
24/03/2025 22:10;bajista;107.971;sin resultado;0.0
24/03/2025 22:30;alcista;108.009;sin resultado;0.0
25/03/2025 0:00;bajista;107.991;sin resultado;0.0
25/03/2025 0:45;alcista;107.981;TP;10.0
25/03/2025 1:40;bajista;108.045;sin resultado;0.0
25/03/2025 1:45;alcista;10.805;sin resultado;0.0
25/03/2025 1:50;bajista;108.045;TP;10.0
25/03/2025 3:10;alcista;108.028;sin resultado;0.0
25/03/2025 3:30;bajista;10.801;sin resultado;0.0
25/03/2025 3:55;alcista;10.803;sin resultado;0.0
25/03/2025 4:40;bajista;108.039;sin resultado;0.0
25/03/2025 8:55;alcista;107.904;TP;10.0
25/03/2025 11:10;bajista;108.123;SL;-10.0
25/03/2025 11:20;alcista;108.201;sin resultado;0.0
25/03/2025 12:00;bajista;108.172;SL;-10.0
25/03/2025 12:25;alcista;108.211;sin resultado;0.0
25/03/2025 12:35;bajista;108.194;SL;-10.0
25/03/2025 12:40;alcista;108.231;sin resultado;0.0
25/03/2025 13:05;bajista;108.249;TP;10.0
25/03/2025 14:40;alcista;108.136;sin resultado;0.0
25/03/2025 15:40;bajista;108.091;TP;10.0
25/03/2025 16:15;alcista;108.085;sin resultado;0.0
25/03/2025 16:55;bajista;10.806.499.999.999.900;SL;-10.0
25/03/2025 17:00;alcista;108.115;sin resultado;0.0
25/03/2025 17:25;bajista;108.091;sin resultado;0.0
25/03/2025 19:40;alcista;107.984;sin resultado;0.0
25/03/2025 20:00;bajista;107.935;sin resultado;0.0
25/03/2025 21:45;alcista;107.914;sin resultado;0.0
25/03/2025 22:30;bajista;107.906;sin resultado;0.0
25/03/2025 23:55;alcista;107.889;sin resultado;0.0
26/03/2025 0:35;bajista;107.873;sin resultado;0.0
26/03/2025 1:20;alcista;107.852;TP;10.0
26/03/2025 2:15;bajista;107.911;sin resultado;0.0
26/03/2025 2:25;alcista;107.942;sin resultado;0.0
26/03/2025 3:10;bajista;10.793;sin resultado;0.0
26/03/2025 5:30;alcista;107.847;sin resultado;0.0
26/03/2025 6:15;bajista;107.829;sin resultado;0.0
26/03/2025 6:25;alcista;107.874;sin resultado;0.0
26/03/2025 6:45;bajista;107.828;sin resultado;0.0
26/03/2025 6:55;alcista;10.787;sin resultado;0.0
26/03/2025 7:50;bajista;107.836;SL;-10.0
26/03/2025 8:00;alcista;1.079;sin resultado;0.0
26/03/2025 9:50;bajista;107.961;sin resultado;0.0
26/03/2025 10:10;alcista;1.08;SL;-10.0
26/03/2025 10:30;bajista;107.888;sin resultado;0.0
26/03/2025 11:10;alcista;107.926;SL;-10.0
26/03/2025 11:55;bajista;107.923;TP;10.0
26/03/2025 12:25;alcista;107.915;SL;-10.0
26/03/2025 12:35;bajista;10.785;TP;10.0
26/03/2025 13:50;alcista;107.753;TP;10.0
26/03/2025 15:00;bajista;107.907;TP;10.0
26/03/2025 16:15;alcista;107.874;SL;-10.0
26/03/2025 17:05;bajista;107.849;TP;10.0
26/03/2025 19:45;alcista;107.518;sin resultado;0.0
26/03/2025 20:45;bajista;107.513;TP;10.0
26/03/2025 21:00;alcista;107.553;SL;-10.0
26/03/2025 21:15;bajista;107.458;TP;10.0
26/03/2025 21:45;alcista;10.741;sin resultado;0.0
26/03/2025 22:10;bajista;107.365;sin resultado;0.0
26/03/2025 22:45;alcista;107.394;sin resultado;0.0
26/03/2025 23:05;bajista;107.359;SL;-10.0
26/03/2025 23:10;alcista;107.395;TP;10.0
27/03/2025 1:40;bajista;107.629;SL;-10.0
27/03/2025 1:45;alcista;107.674;TP;10.0
27/03/2025 2:55;bajista;107.759;sin resultado;0.0
27/03/2025 3:45;alcista;107.771;sin resultado;0.0
27/03/2025 4:45;bajista;107.803;sin resultado;0.0
27/03/2025 6:15;alcista;107.749;SL;-10.0
27/03/2025 7:00;bajista;10.766.499.999.999.900;TP;10.0
27/03/2025 7:45;alcista;107.652;TP;10.0
27/03/2025 8:05;bajista;107.594;SL;-10.0
27/03/2025 8:15;alcista;107.651;TP;10.0
27/03/2025 8:25;bajista;107.581;SL;-10.0
27/03/2025 8:30;alcista;107.646;TP;10.0
27/03/2025 9:15;bajista;107.722;TP;10.0
27/03/2025 9:55;alcista;107.708;TP;10.0
27/03/2025 11:25;bajista;107.846;sin resultado;0.0
27/03/2025 12:00;alcista;107.871;TP;10.0
27/03/2025 12:50;bajista;107.882;TP;10.0
27/03/2025 14:45;alcista;10.788;TP;10.0
27/03/2025 16:00;bajista;107.991;sin resultado;0.0
27/03/2025 17:00;alcista;107.996;SL;-10.0
27/03/2025 17:30;bajista;107.981;sin resultado;0.0
27/03/2025 18:15;alcista;107.952;sin resultado;0.0
27/03/2025 18:50;bajista;107.927;sin resultado;0.0
27/03/2025 19:10;alcista;107.959;sin resultado;0.0
27/03/2025 19:55;bajista;107.948;sin resultado;0.0
27/03/2025 20:15;alcista;107.978;sin resultado;0.0
27/03/2025 21:10;bajista;107.975;sin resultado;0.0
27/03/2025 22:00;alcista;107.977;sin resultado;0.0
27/03/2025 22:10;bajista;107.959;sin resultado;0.0
27/03/2025 22:30;alcista;10.798;sin resultado;0.0
27/03/2025 22:55;bajista;107.961;sin resultado;0.0
27/03/2025 23:10;alcista;10.798;sin resultado;0.0
28/03/2025 0:00;bajista;107.973;sin resultado;0.0
28/03/2025 0:55;alcista;10.795;sin resultado;0.0
28/03/2025 1:50;bajista;107.931;sin resultado;0.0
28/03/2025 2:20;alcista;107.958;sin resultado;0.0
28/03/2025 2:30;bajista;107.933;sin resultado;0.0
28/03/2025 2:55;alcista;107.947;sin resultado;0.0
28/03/2025 3:25;bajista;107.931;sin resultado;0.0
28/03/2025 5:00;alcista;107.901;sin resultado;0.0
28/03/2025 5:10;bajista;10.788;sin resultado;0.0
28/03/2025 5:35;alcista;107.903;sin resultado;0.0
28/03/2025 5:45;bajista;107.873;sin resultado;0.0
28/03/2025 5:55;alcista;107.908;sin resultado;0.0
28/03/2025 6:10;bajista;10.787;sin resultado;0.0
28/03/2025 6:40;alcista;107.872;TP;10.0
28/03/2025 7:00;bajista;10.785;SL;-10.0
28/03/2025 7:05;alcista;107.887;TP;10.0
28/03/2025 7:45;bajista;107.897;TP;10.0
